q1,q2,q3,xe,ye,thetae,t1,t2,t3
2.6044762134552,-2.7617616653442383,1.171701431274414,5.031727933498067,8.000503457616816,57.833128292554655,4.6,8.43,58.12
2.600790500640869,-2.7592129707336426,1.1699434518814087,5.0634239196565645,8.002013323528116,57.67565020492853,4.63,8.43,57.96
2.597060203552246,-2.756554126739502,1.1681911945343018,5.095056043304183,8.004528077426915,57.52236101966647,4.65,8.44,57.79
2.593287706375122,-2.7537879943847656,1.166448950767517,5.126592453573749,8.008045187169206,57.373430511805594,4.68,8.44,57.64
2.589477300643921,-2.7509169578552246,1.164716124534607,5.15800139597335,8.012561111323606,57.22901955054021,4.71,8.45,57.48
2.5856335163116455,-2.74794340133667,1.1629961729049683,5.189251244360411,8.018071302737294,57.08927994479728,4.74,8.46,57.34
2.581758737564087,-2.744871139526367,1.1612910032272339,5.220310532786541,8.024570213114593,56.954354323964175,4.77,8.46,57.19
2.5778584480285645,-2.7417030334472656,1.1596007347106934,5.25114798718108,8.032051298603644,56.824376052877355,4.8,8.47,57.05
2.573934555053711,-2.7384419441223145,1.157928705215454,5.28173255684143,8.040507026385503,56.69946917998407,4.82,8.48,56.92
2.569993019104004,-2.7350921630859375,1.156275987625122,5.3120334456984875,8.049928882259055,56.579748417413136,4.85,8.49,56.79
2.566038131713867,-2.731656074523926,1.1546427011489868,5.342020143325668,8.060307379214091,56.46531915153791,4.88,8.5,56.67
2.5620720386505127,-2.7281370162963867,1.1530297994613647,5.371662455660328,8.071632066983927,56.356277482482746,4.91,8.52,56.55
2.5581018924713135,-2.7245402336120605,1.1514393091201782,5.400930535406614,8.08389154256793,56.252710290915445,4.93,8.53,56.44
2.5541303157806396,-2.720867156982422,1.149872064590454,5.4297949120891715,8.097073461713379,56.15469533038087,4.96,8.54,56.33
2.5501625537872314,-2.717123508453369,1.1483275890350342,5.45822652172741,8.111164551345077,56.062301343364865,4.98,8.56,56.23
2.5462026596069336,-2.7133116722106934,1.1468068361282349,5.486196736100469,8.126150622930215,55.975588199232305,5.01,8.57,56.13
2.542255401611328,-2.70943546295166,1.1453099250793457,5.513677391573406,8.142016586765022,55.894607052156466,5.03,8.59,56.04
2.5383248329162598,-2.705501079559326,1.1438374519348145,5.540640817455598,8.158746467168818,55.81940051714911,5.06,8.61,55.96
2.5344173908233643,-2.701510429382324,1.1423903703689575,5.567059863862771,8.176323418570167,55.7500028623088,5.08,8.62,55.88
2.530536413192749,-2.697467803955078,1.1409658193588257,5.592907929054641,8.194729742468942,55.686440215428725,5.1,8.64,55.81
2.5266857147216797,-2.69337797164917,1.1395667791366577,5.618158986220605,8.213946905257213,55.62873078314285,5.13,8.66,55.74
2.5228707790374756,-2.6892457008361816,1.1381925344467163,5.64278760968654,8.233955556881021,55.576885080837904,5.15,8.68,55.68
2.519096851348877,-2.6850738525390625,1.136841893196106,5.666769000516291,8.254735550324245,55.530906171619264,5.17,8.7,55.63
2.515368700027466,-2.6808676719665527,1.135514497756958,5.690079011482112,8.27626596189493,55.49078991268686,5.19,8.72,55.58
2.5116899013519287,-2.676630973815918,1.1342123746871948,5.712694171378863,8.298525112293678,55.456525207553646,5.21,8.75,55.54
2.5080642700195312,-2.6723685264587402,1.1329306364059448,5.7345917086575335,8.321490588442868,55.428094262621194,5.23,8.77,55.5
2.5044991970062256,-2.6680850982666016,1.131672978401184,5.755749574354258,8.345139266054716,55.405472846713174,5.25,8.79,55.47
2.5009961128234863,-2.6637840270996094,1.1304380893707275,5.776146464291757,8.369447332915477,55.388630552257744,5.27,8.81,55.44
2.49756121635437,-2.659471035003662,1.1292232275009155,5.795761840530832,8.394390312862333,55.37753105690143,5.28,8.84,55.42
2.4941976070404053,-2.655149459838867,1.1280308961868286,5.814575952050336,8.419943090428802,55.37213238443,5.3,8.86,55.41
2.4909110069274902,-2.6508240699768066,1.1268593072891235,5.832569854634771,8.44607993613389,55.3723871639647,5.32,8.89,55.4
2.4877045154571533,-2.6465001106262207,1.125707983970642,5.8497254299495145,8.472774532389497,55.37824288649427,5.33,8.91,55.4
2.4845826625823975,-2.642180919647217,1.1245745420455933,5.866025403784438,8.5,55.389642157893334,5.35,8.94,55.4
2.481548309326172,-2.637871265411377,1.1234614849090576,5.881453363447582,8.527728925227317,55.40652294766599,5.36,8.97,55.41
2.478607177734375,-2.6335768699645996,1.1223665475845337,5.895993774291336,8.555933387394226,55.4288188327386,5.37,8.99,55.43
2.475762128829956,-2.629300117492676,1.1212900876998901,5.909631995354518,8.584584986998113,55.4564592357075,5.38,9.02,55.45
2.4730162620544434,-2.625046730041504,1.1202313899993896,5.922354294104581,8.61365487430687,55.48936965702609,5.39,9.05,55.47
2.4703738689422607,-2.6208205223083496,1.1191905736923218,5.9341478602651065,8.643113778408129,55.52747190068937,5.4,9.07,55.5
2.46783709526062,-2.616626262664795,1.1181648969650269,5.945000818714669,8.672932036682578,55.57068429304482,5.41,9.1,55.54
2.4654109477996826,-2.6124677658081055,1.1171576976776123,5.954902241444074,8.703079624671725,55.618921894423806,5.42,9.13,55.58
2.463097095489502,-2.6083498001098633,1.116166353225708,5.963842158559942,8.733526186309964,55.672096703349446,5.43,9.16,55.63
2.460899591445923,-2.604276180267334,1.115191102027893,5.971811568323542,8.764241064490573,55.73011785313385,5.43,9.19,55.68
2.458820104598999,-2.6002516746520996,1.1142313480377197,5.978802446214779,8.79519333193481,55.792891800730295,5.44,9.22,55.74
2.4568612575531006,-2.596280097961426,1.1132879257202148,5.984807753012208,8.82635182233307,55.86032250775435,5.44,9.24,55.8
2.455026865005493,-2.592365264892578,1.1123613119125366,5.989821441880933,8.857685161726716,55.93231161363188,5.45,9.27,55.86
2.453317880630493,-2.5885119438171387,1.111449122428894,5.993838464461254,8.88916180009899,56.00875860087254,5.45,9.3,55.94
2.451737403869629,-2.5847220420837402,1.110553503036499,5.996854775951943,8.920750043143212,56.08956095250281,5.45,9.33,56.01
2.450287103652954,-2.5810017585754395,1.1096738576889038,5.998867339183008,8.952418084176257,56.17461430172563,5.45,9.36,56.09
2.4489684104919434,-2.5773534774780273,1.1088107824325562,5.999874127673875,8.984134036165193,56.263812573902484,5.45,9.39,56.17
2.4477827548980713,-2.573781967163086,1.1079638004302979,5.999874127673875,9.015865963834807,56.357048120978924,5.45,9.42,56.26
2.446732997894287,-2.5702900886535645,1.1071341037750244,5.998867339183008,9.047581915823741,56.454211848497785,5.45,9.45,56.35
2.4458186626434326,-2.5668821334838867,1.1063227653503418,5.996854775951943,9.079249956856788,56.55519333536275,5.44,9.48,56.45
2.4450416564941406,-2.563560962677002,1.1055291891098022,5.993838464461254,9.11083819990101,56.65988094653255,5.44,9.5,56.55
2.4444034099578857,-2.5603294372558594,1.1047521829605103,5.989821441880933,9.142314838273284,56.76816193883978,5.43,9.53,56.66
2.4439029693603516,-2.5571913719177246,1.1039958000183105,5.984807753012208,9.17364817766693,56.87992256014049,5.43,9.56,56.76
2.443542242050171,-2.554150104522705,1.1032583713531494,5.978802446214779,9.20480666806519,56.995048142010326,5.42,9.59,56.87
2.4433209896087646,-2.55120849609375,1.1025432348251343,5.971811568323542,9.235758935509427,57.11342318621097,5.41,9.62,56.99
2.4432404041290283,-2.5483694076538086,1.1018481254577637,5.963842158559942,9.266473813690036,57.234931445156846,5.4,9.64,57.11
2.4432995319366455,-2.54563570022583,1.1011745929718018,5.954902241444074,9.296920375328275,57.359455996616354,5.39,9.67,57.23
2.4434986114501953,-2.54301118850708,1.1005247831344604,5.945000818714669,9.327067963317422,57.48687931288545,5.38,9.7,57.35
2.4438369274139404,-2.540496349334717,1.0998989343643188,5.9341478602651065,9.356886221591871,57.61708332467323,5.37,9.72,57.48
2.4443132877349854,-2.538095474243164,1.0992991924285889,5.922354294104581,9.38634512569313,57.74994947993976,5.35,9.75,57.61
2.4449284076690674,-2.5358104705810547,1.0987257957458496,5.909631995354518,9.415415013001887,57.885358797926976,5.34,9.78,57.75
2.445680618286133,-2.5336432456970215,1.0981781482696533,5.895993774291336,9.444066612605774,58.02319191862214,5.32,9.8,57.88
2.4465692043304443,-2.5315966606140137,1.097660779953003,5.881453363447582,9.472271074772683,58.16332914789189,5.31,9.83,58.02
2.4475924968719482,-2.5296716690063477,1.0971733331680298,5.866025403784438,9.5,58.30565049852295,5.29,9.85,58.16
2.44874906539917,-2.5278711318969727,1.0967156887054443,5.8497254299495145,9.527225467610503,58.45003572740313,5.27,9.87,58.3
2.4500372409820557,-2.526195526123047,1.0962904691696167,5.832569854634771,9.55392006386611,58.596364369072845,5.25,9.9,58.45
2.4514565467834473,-2.5246481895446777,1.0958999395370483,5.814575952050336,9.580056909571198,58.744515765874716,5.23,9.92,58.6
2.4530041217803955,-2.5232295989990234,1.0955432653427124,5.795761840530832,9.605609687137667,58.8943690949252,5.21,9.94,58.75
2.454676628112793,-2.5219411849975586,1.0952239036560059,5.776146464291757,9.630552667084523,59.04580339212856,5.19,9.96,58.9
2.456474542617798,-2.520784854888916,1.0949403047561646,5.755749574354258,9.654860733945284,59.198697573449905,5.17,9.98,59.05
2.4584455490112305,-2.519782066345215,1.0946673154830933,5.7345917086575335,9.678509411557132,59.35293045366103,5.14,10.0,59.21
2.461016893386841,-2.5191140174865723,1.094161868095398,5.712694171378863,9.701474887706322,59.50838076276811,5.11,10.02,59.36
2.463621139526367,-2.5185461044311523,1.093745470046997,5.690079011482112,9.72373403810507,59.66492716032813,5.09,10.04,59.52
2.466254234313965,-2.5180773735046387,1.0934199094772339,5.666769000516291,9.745264449675755,59.822448247856855,5.06,10.06,59.68
2.468914270401001,-2.5177078247070312,1.093186378479004,5.64278760968654,9.766044443118979,59.98082257952821,5.03,10.07,59.84
2.4715962409973145,-2.517439842224121,1.0930463075637817,5.618158986220605,9.786053094742787,60.13992867136239,5.01,10.09,60.0
2.474296808242798,-2.5172719955444336,1.0930041074752808,5.592907929054641,9.805270257531058,60.299645009096935,4.98,10.1,60.16
2.4770119190216064,-2.5172042846679688,1.0930581092834473,5.567059863862771,9.823676581429833,60.459850054933064,4.95,10.12,60.32
2.479739189147949,-2.51723575592041,1.09321129322052,5.540640817455597,9.841253532831182,60.62042225334727,4.92,10.13,60.49
2.482473850250244,-2.5173697471618652,1.0934641361236572,5.513677391573406,9.857983413234978,60.78124003615648,4.89,10.14,60.65
2.4852118492126465,-2.51760196685791,1.0938187837600708,5.486196736100469,9.873849377069785,60.94218182702378,4.86,10.16,60.82
2.487950325012207,-2.517932415008545,1.0942754745483398,5.45822652172741,9.888835448654923,61.10312604559054,4.84,10.17,60.98
2.490685224533081,-2.5183629989624023,1.0948355197906494,5.4297949120891715,9.902926538286621,61.26395111141999,4.81,10.18,61.14
2.493412971496582,-2.518890380859375,1.0955010652542114,5.400930535406614,9.91610845743207,61.424535447937274,4.78,10.19,61.31
2.4964163303375244,-2.5196352005004883,1.0961079597473145,5.371662455660328,9.928367933016073,61.58475748655038,4.75,10.2,61.47
2.499793767929077,-2.520638942718506,1.0966002941131592,5.342020143325668,9.939692620785909,61.744495671137486,4.72,10.2,61.64
2.503239393234253,-2.5217738151550293,1.0971498489379883,5.3120334456984875,9.950071117740945,61.903628463086086,4.69,10.21,61.8
2.5067484378814697,-2.523037910461426,1.0977574586868286,5.28173255684143,9.959492973614497,62.06203434707133,4.65,10.22,61.96
2.510317802429199,-2.5244317054748535,1.098423957824707,5.25114798718108,9.967948701396356,62.21959183776124,4.62,10.22,62.13
2.513942241668701,-2.5259532928466797,1.0991500616073608,5.220310532786541,9.975429786885407,62.37617948763932,4.59,10.22,62.29
2.517617702484131,-2.5276002883911133,1.0999354124069214,5.189251244360411,9.981928697262706,62.53167589613623,4.56,10.23,62.45
2.521341562271118,-2.5293707847595215,1.1007804870605469,5.15800139597335,9.987438888676394,62.68595972026524,4.52,10.23,62.61
2.52510666847229,-2.531264305114746,1.1016871929168701,5.12659245357375,9.991954812830794,62.83890968695799,4.49,10.23,62.77
2.5289108753204346,-2.533277988433838,1.102653980255127,5.095056043304183,9.995471922573085,62.99040460730085,4.46,10.23,62.93
2.5327489376068115,-2.535409450531006,1.1036803722381592,5.0634239196565645,9.997986676471884,63.1403233928745,4.43,10.23,63.08
2.5366172790527344,-2.537656784057617,1.10476815700531,5.031727933498067,9.999496542383184,63.28854507440301,4.39,10.22,63.24
2.540510654449463,-2.540017604827881,1.1059149503707886,5.0,10.0,63.43494882292201,4.36,10.22,63.39
2.6081130504608154,-2.7641968727111816,1.1734626293182373,5.0,8.0,57.9946167919165,4.57,8.43,58.29
2.607387065887451,-2.764582633972168,1.1730782985687256,5.01010101010101,7.98989898989899,57.910052237781535,4.58,8.42,58.21
2.6066625118255615,-2.7649693489074707,1.1726921796798706,5.02020202020202,7.97979797979798,57.82543042762191,4.59,8.41,58.12
2.605938673019409,-2.765355110168457,1.172303318977356,5.03030303030303,7.96969696969697,57.740751672816586,4.6,8.4,58.03
2.6052157878875732,-2.765742301940918,1.1719125509262085,5.040404040404041,7.959595959595959,57.65601628615885,4.61,8.39,57.95
2.6044936180114746,-2.766127586364746,1.1715210676193237,5.05050505050505,7.94949494949495,57.57122458185138,4.62,8.38,57.86
2.6037728786468506,-2.766514778137207,1.1711266040802002,5.0606060606060606,7.9393939393939394,57.48637687550136,4.63,8.37,57.78
2.603052854537964,-2.7669014930725098,1.170730710029602,5.070707070707071,7.929292929292929,57.4014734841155,4.64,8.36,57.69
2.602332353591919,-2.7672882080078125,1.1703330278396606,5.08080808080808,7.91919191919192,57.316514726094965,4.65,8.36,57.6
2.601613998413086,-2.7676749229431152,1.1699334383010864,5.090909090909091,7.909090909090909,57.23150092123018,4.66,8.35,57.52
2.6008970737457275,-2.768062114715576,1.1695326566696167,5.101010101010101,7.898989898989899,57.146432390695615,4.67,8.34,57.43
2.600180149078369,-2.768449306488037,1.1691292524337769,5.111111111111111,7.888888888888889,57.06130945704451,4.68,8.33,57.35
2.5994644165039062,-2.7688369750976562,1.1687246561050415,5.121212121212121,7.878787878787879,56.97613244420336,4.69,8.32,57.26
2.5987496376037598,-2.769224166870117,1.1683183908462524,5.1313131313131315,7.8686868686868685,56.89090167746655,4.7,8.31,57.17
2.5980353355407715,-2.769611358642578,1.167909860610962,5.141414141414142,7.858585858585858,56.805617483490764,4.71,8.3,57.09
2.5973222255706787,-2.7699990272521973,1.167499303817749,5.151515151515151,7.848484848484849,56.72028019028928,4.72,8.29,57.0
2.5966103076934814,-2.7703871726989746,1.167088508605957,5.161616161616162,7.838383838383838,56.63489012722632,4.73,8.28,56.91
2.5958991050720215,-2.7707748413085938,1.1666747331619263,5.171717171717172,7.828282828282828,56.54944762501122,4.74,8.27,56.83
2.5951881408691406,-2.771162986755371,1.1662594079971313,5.181818181818182,7.818181818181818,56.46395301569255,4.75,8.27,56.74
2.5944788455963135,-2.7715506553649902,1.1658430099487305,5.191919191919192,7.808080808080808,56.378406632652144,4.76,8.26,56.65
2.593769073486328,-2.7719388008117676,1.1654242277145386,5.202020202020202,7.797979797979798,56.292808810599055,4.77,8.25,56.57
2.593061685562134,-2.772326946258545,1.165004014968872,5.212121212121212,7.787878787878788,56.20715988556344,4.78,8.24,56.48
2.5923542976379395,-2.7727160453796387,1.164582371711731,5.222222222222222,7.777777777777778,56.12146019489035,4.79,8.23,56.39
2.5916473865509033,-2.773104667663574,1.1641594171524048,5.232323232323233,7.767676767676767,56.03571007723345,4.8,8.22,56.3
2.590942621231079,-2.7734928131103516,1.1637338399887085,5.242424242424242,7.757575757575758,55.94990987254868,4.81,8.21,56.22
2.5902366638183594,-2.7738823890686035,1.1633070707321167,5.252525252525253,7.747474747474747,55.864059922087726,4.82,8.2,56.13
2.5895333290100098,-2.774271011352539,1.162878394126892,5.262626262626263,7.737373737373737,55.778160568391606,4.83,8.19,56.04
2.588829755783081,-2.7746591567993164,1.1624490022659302,5.2727272727272725,7.7272727272727275,55.69221215528404,4.84,8.18,55.96
2.588127613067627,-2.7750487327575684,1.1620177030563354,5.282828282828283,7.717171717171717,55.60621502786469,4.85,8.17,55.87
2.58742618560791,-2.775437831878662,1.1615846157073975,5.292929292929293,7.707070707070707,55.52016953250252,4.86,8.16,55.78
