q1,q2,q3,xe,ye,thetae,t1,t2,t3
1.6146588325500488,-2.0214128494262695,0.9649301171302795,13,8.030303030303031,31.70427299139873,12.06,7.93,31.98
1.6142375469207764,-2.0185627937316895,0.9641324877738953,13,8.06060606060606,31.80084223497234,12.06,7.96,32.07
1.6138179302215576,-2.015714168548584,0.9633313417434692,13,8.09090909090909,31.897210058737542,12.07,7.98,32.17
1.6134002208709717,-2.0128653049468994,0.9625253081321716,13,8.121212121212121,31.99337654867981,12.07,8.01,32.26
1.6129839420318604,-2.0100183486938477,0.9617140293121338,13,8.151515151515152,32.08934179496309,12.07,8.03,32.35
1.6125690937042236,-2.0071725845336914,0.9609016180038452,13,8.181818181818182,32.18510589189078,12.08,8.06,32.45
1.6121551990509033,-2.0043277740478516,0.9600839018821716,13,8.212121212121213,32.280668937866785,12.08,8.08,32.54
1.6117432117462158,-2.0014843940734863,0.9592626094818115,13,8.242424242424242,32.37603103535659,12.08,8.11,32.63
1.611332654953003,-1.9986412525177002,0.9584371447563171,13,8.272727272727273,32.47119229084849,12.09,8.13,32.72
1.6109240055084229,-1.9957998991012573,0.957607090473175,13,8.303030303030303,32.56615281481491,12.09,8.16,32.82
1.6105163097381592,-1.992959976196289,0.9567731022834778,13,8.333333333333334,32.66091272167381,12.09,8.19,32.91
1.610109806060791,-1.990120530128479,0.9559353590011597,13,8.363636363636363,32.755472129750146,12.1,8.21,33.0
1.6097056865692139,-1.987282395362854,0.9550934433937073,13,8.393939393939394,32.84983116123756,12.1,8.24,33.09
1.6093025207519531,-1.9844452142715454,0.9542482495307922,13,8.424242424242424,32.94398994216004,12.1,8.26,33.18
1.608900785446167,-1.9816093444824219,0.9533980488777161,13,8.454545454545455,33.03794860233377,12.11,8.29,33.27
1.6085002422332764,-1.9787745475769043,0.9525443911552429,13,8.484848484848484,33.131707275329084,12.11,8.31,33.36
1.6081018447875977,-1.9759409427642822,0.9516876935958862,13,8.515151515151516,33.22526609843251,12.11,8.34,33.45
1.6077051162719727,-1.9731087684631348,0.9508258700370789,13,8.545454545454545,33.318625212608985,12.11,8.36,33.54
1.607309103012085,-1.9702774286270142,0.9499601721763611,13,8.575757575757576,33.4117847624641,12.12,8.39,33.63
1.60691499710083,-1.9674466848373413,0.9490901827812195,13,8.606060606060606,33.50474489620661,12.12,8.41,33.72
1.606522560119629,-1.9646176099777222,0.9482166767120361,13,8.636363636363637,33.59750576561091,12.12,8.44,33.81
1.6061313152313232,-1.961789846420288,0.9473392367362976,13,8.666666666666666,33.690067525979785,12.12,8.46,33.9
1.605741024017334,-1.9589625597000122,0.9464581608772278,13,8.696969696969697,33.782430336107204,12.13,8.49,33.99
1.6053526401519775,-1.9561362266540527,0.9455715417861938,13,8.727272727272727,33.87459435824127,12.13,8.51,34.08
